Time (s),AIN0 (V),AIN1 (V)
28.332000,0.091888,0.091888
28.333000,0.091891,0.091882
28.334000,0.091888,0.091885
28.335000,0.091891,0.091888
28.336000,0.091939,0.091932
28.337000,0.091913,0.091910
28.338000,0.091901,0.091898
28.339000,0.091898,0.091894
28.340000,0.091898,0.091894
28.341000,0.091888,0.091888
28.342000,0.091894,0.091888
28.343000,0.091885,0.091888
28.344000,0.091888,0.091888
28.345000,0.091894,0.091885
28.346000,0.091888,0.091885
28.347000,0.091891,0.091885
28.348000,0.091888,0.091882
28.349000,0.091888,0.091882
28.350000,0.091888,0.091888
28.351000,0.091888,0.091882
28.352000,0.091888,0.091888
28.353000,0.091885,0.091882
28.354000,0.091891,0.091888
28.355000,0.091891,0.091888
28.356000,0.091888,0.091888
28.357000,0.091888,0.091888
28.358000,0.091888,0.091882
28.359000,0.091888,0.091888
28.360000,0.091894,0.091885
28.361000,0.091888,0.091882
28.362000,0.091888,0.091888
28.363000,0.091891,0.091885
28.364000,0.091891,0.091888
28.365000,0.091660,0.091648
28.366000,0.091464,0.091458
28.367000,0.091360,0.091360
28.368000,0.091293,0.091287
28.369000,0.091246,0.091243
28.370000,0.091211,0.091205
28.371000,0.091179,0.091183
28.372000,0.091170,0.091170
28.373000,0.091151,0.091154
28.374000,0.091145,0.091145
28.375000,0.091138,0.091132
28.376000,0.091135,0.091129
28.377000,0.091126,0.091129
28.378000,0.091129,0.091119
28.379000,0.091123,0.091119
28.380000,0.091123,0.091113
28.381000,0.091119,0.091110
28.382000,0.091116,0.091116
28.383000,0.091116,0.091113
28.384000,0.091116,0.091116
28.385000,0.091116,0.091113
28.386000,0.091116,0.091113
28.387000,0.091116,0.091113
28.388000,0.091113,0.091116
28.389000,0.091113,0.091110
28.390000,0.091110,0.091107
28.391000,0.091116,0.091110
28.392000,0.091110,0.091107
28.393000,0.091116,0.091113
28.394000,0.091116,0.091110
28.395000,0.091119,0.091113
28.396000,0.091119,0.091116
28.397000,0.091116,0.091116
28.398000,0.091116,0.091113
28.399000,0.091116,0.091113
28.400000,0.091119,0.091116
28.401000,0.091116,0.091116
28.402000,0.091119,0.091110
28.403000,0.091119,0.091110
28.404000,0.091116,0.091116
28.405000,0.091116,0.091116
28.406000,0.091119,0.091113
28.407000,0.091116,0.091116
28.408000,0.091116,0.091113
28.409000,0.091119,0.091116
28.410000,0.091116,0.091110
28.411000,0.091113,0.091116
28.412000,0.091126,0.091123
28.413000,0.091123,0.091116
28.414000,0.091116,0.091116
28.415000,0.091344,0.091344
28.416000,0.091537,0.091531
28.417000,0.091648,0.091641
28.418000,0.091717,0.091708
28.419000,0.091762,0.091758
28.420000,0.091793,0.091790
28.421000,0.091819,0.091815
28.422000,0.091838,0.091831
28.423000,0.091850,0.091847
28.424000,0.091860,0.091856
28.425000,0.091869,0.091866
28.426000,0.091875,0.091869
28.427000,0.091875,0.091872
28.428000,0.091882,0.091875
28.429000,0.091885,0.091879
28.430000,0.091885,0.091882
28.431000,0.091891,0.091885
28.432000,0.091888,0.091885
28.433000,0.091891,0.091888
28.434000,0.091901,0.091898
28.435000,0.091986,0.091983
28.436000,0.092034,0.092024
28.437000,0.092053,0.092049
28.438000,0.092068,0.092068
28.439000,0.092087,0.092078
28.440000,0.092094,0.092087
28.441000,0.092097,0.092100
28.442000,0.092100,0.092103
28.443000,0.092113,0.092110
28.444000,0.092113,0.092113
28.445000,0.092113,0.092110
28.446000,0.092113,0.092113
28.447000,0.092119,0.092110
28.448000,0.092116,0.092116
28.449000,0.092116,0.092116
28.450000,0.092119,0.092116
28.451000,0.092116,0.092113
28.452000,0.092119,0.092116
28.453000,0.092122,0.092116
28.454000,0.092122,0.092119
28.455000,0.092122,0.092119
28.456000,0.092119,0.092113
28.457000,0.092119,0.092116
28.458000,0.092122,0.092116
28.459000,0.092122,0.092119
28.460000,0.092125,0.092119
28.461000,0.092122,0.092116
28.462000,0.092119,0.092119
28.463000,0.092122,0.092116
28.464000,0.092129,0.092116
28.465000,0.091891,0.091885
28.466000,0.091708,0.091701
28.467000,0.091597,0.091588
28.468000,0.091524,0.091521
28.469000,0.091480,0.091477
28.470000,0.091445,0.091436
28.471000,0.091420,0.091414
28.472000,0.091401,0.091395
28.473000,0.091391,0.091382
28.474000,0.091382,0.091376
28.475000,0.091372,0.091372
28.476000,0.091363,0.091347
28.477000,0.091262,0.091262
28.478000,0.091221,0.091217
28.479000,0.091195,0.091192
28.480000,0.091176,0.091173
28.481000,0.091161,0.091161
28.482000,0.091157,0.091148
28.483000,0.091148,0.091142
28.484000,0.091142,0.091135
28.485000,0.091135,0.091135
28.486000,0.091135,0.091129
28.487000,0.091132,0.091126
28.488000,0.091132,0.091123
28.489000,0.091129,0.091119
28.490000,0.091129,0.091123
28.491000,0.091123,0.091119
28.492000,0.091123,0.091123
28.493000,0.091129,0.091116
28.494000,0.091123,0.091116
28.495000,0.091126,0.091116
28.496000,0.091123,0.091116
28.497000,0.091123,0.091116
28.498000,0.091123,0.091119
28.499000,0.091119,0.091116
29.000000,0.091119,0.091116
29.001000,0.091119,0.091116
29.002000,0.091119,0.091116
29.003000,0.091119,0.091123
29.004000,0.091123,0.091119
29.005000,0.091119,0.091113
29.006000,0.091116,0.091116
29.007000,0.091116,0.091119
29.008000,0.091129,0.091126
29.009000,0.091123,0.091116
29.010000,0.091119,0.091119
29.011000,0.091123,0.091116
29.012000,0.091116,0.091116
29.013000,0.091116,0.091116
29.014000,0.091116,0.091113
29.015000,0.091347,0.091344
29.016000,0.091534,0.091534
29.017000,0.091645,0.091645
29.018000,0.091727,0.091720
29.019000,0.091844,0.091838
29.020000,0.091838,0.091831
29.021000,0.091847,0.091844
29.022000,0.091856,0.091853
29.023000,0.091866,0.091863
29.024000,0.091875,0.091866
29.025000,0.091879,0.091869
29.026000,0.091882,0.091879
29.027000,0.091885,0.091875
29.028000,0.091888,0.091882
29.029000,0.091891,0.091882
29.030000,0.091888,0.091882
29.031000,0.091885,0.091885
29.032000,0.091894,0.091885
29.033000,0.091891,0.091888
29.034000,0.091888,0.091888
29.035000,0.091888,0.091888
29.036000,0.091894,0.091888
29.037000,0.091888,0.091888
29.038000,0.091891,0.091891
29.039000,0.091891,0.091888
29.040000,0.091894,0.091888
29.041000,0.091894,0.091891
29.042000,0.091894,0.091891
29.043000,0.091888,0.091894
29.044000,0.091894,0.091894
29.045000,0.091901,0.091894
29.046000,0.091898,0.091888
29.047000,0.091891,0.091891
29.048000,0.091894,0.091891
29.049000,0.091894,0.091891
29.050000,0.091898,0.091888
29.051000,0.091894,0.091891
29.052000,0.091894,0.091894
29.053000,0.091891,0.091898
29.054000,0.091894,0.091891
29.055000,0.091898,0.091891
29.056000,0.091898,0.091894
29.057000,0.091901,0.091898
29.058000,0.091901,0.091894
29.059000,0.091894,0.091891
29.060000,0.091901,0.091891
29.061000,0.091901,0.091891
29.062000,0.091898,0.091894
29.063000,0.091901,0.091888
29.064000,0.091898,0.091894
29.065000,0.091667,0.091657
29.066000,0.091477,0.091471
29.067000,0.091369,0.091360
29.068000,0.091293,0.091297
29.069000,0.091255,0.091249
29.070000,0.091214,0.091214
29.071000,0.091192,0.091189
29.072000,0.091170,0.091170
29.073000,0.091164,0.091157
29.074000,0.091151,0.091145
29.075000,0.091142,0.091138
29.076000,0.091138,0.091132
29.077000,0.091135,0.091129
29.078000,0.091132,0.091132
29.079000,0.091129,0.091135
29.080000,0.091132,0.091123
29.081000,0.091129,0.091123
29.082000,0.091126,0.091123
29.083000,0.091123,0.091123
29.084000,0.091126,0.091123
29.085000,0.091123,0.091119
29.086000,0.091119,0.091116
29.087000,0.091123,0.091119
29.088000,0.091126,0.091119
29.089000,0.091123,0.091116
29.090000,0.091123,0.091116
29.091000,0.091119,0.091116
29.092000,0.091161,0.091161
29.093000,0.091135,0.091138
29.094000,0.091132,0.091129
29.095000,0.091119,0.091116
29.096000,0.091123,0.091119
29.097000,0.091116,0.091116
29.098000,0.091116,0.091113
29.099000,0.091116,0.091116
29.100000,0.091110,0.091116
29.101000,0.091119,0.091110
29.102000,0.091113,0.091110
29.103000,0.091116,0.091116
29.104000,0.091116,0.091110
29.105000,0.091113,0.091110
29.106000,0.091110,0.091110
29.107000,0.091113,0.091107
29.108000,0.091110,0.091100
29.109000,0.091107,0.091107
29.110000,0.091104,0.091110
29.111000,0.091113,0.091104
29.112000,0.091107,0.091104
29.113000,0.091110,0.091107
29.114000,0.091110,0.091104
29.115000,0.091341,0.091335
29.116000,0.091527,0.091531
29.117000,0.091632,0.091635
29.118000,0.091708,0.091698
29.119000,0.091755,0.091749
29.120000,0.091787,0.091784
29.121000,0.091812,0.091806
29.122000,0.091828,0.091825
29.123000,0.091844,0.091844
29.124000,0.091856,0.091847
29.125000,0.091856,0.091860
29.126000,0.091863,0.091863
29.127000,0.091863,0.091869
29.128000,0.091879,0.091869
29.129000,0.091879,0.091875
29.130000,0.091882,0.091872
29.131000,0.091882,0.091875
29.132000,0.091879,0.091879
29.133000,0.091882,0.091882
29.134000,0.091882,0.091875
29.135000,0.091882,0.091875
29.136000,0.091888,0.091879
29.137000,0.091882,0.091885
29.138000,0.091885,0.091879
29.139000,0.091882,0.091882
29.140000,0.091885,0.091885
29.141000,0.091891,0.091879
29.142000,0.091888,0.091882
29.143000,0.091891,0.091885
29.144000,0.091891,0.091888
29.145000,0.091888,0.091888
29.146000,0.091894,0.091888
29.147000,0.091894,0.091888
29.148000,0.091894,0.091891
29.149000,0.091891,0.091888
29.150000,0.091894,0.091894
29.151000,0.091894,0.091891
29.152000,0.091898,0.091888
29.153000,0.091901,0.091888
29.154000,0.091894,0.091894
29.155000,0.091894,0.091891
29.156000,0.091894,0.091894
29.157000,0.091894,0.091894
29.158000,0.091894,0.091891
29.159000,0.091898,0.091894
29.160000,0.091894,0.091898
29.161000,0.091894,0.091894
29.162000,0.091898,0.091894
29.163000,0.091891,0.091891
29.164000,0.091898,0.091894
29.165000,0.091667,0.091660
29.166000,0.091471,0.091471
29.167000,0.091366,0.091366
29.168000,0.091293,0.091297
29.169000,0.091252,0.091243
29.170000,0.091217,0.091217
29.171000,0.091192,0.091186
29.172000,0.091173,0.091170
29.173000,0.091157,0.091157
29.174000,0.091151,0.091148
29.175000,0.091142,0.091142
29.176000,0.091138,0.091135
29.177000,0.091129,0.091129
29.178000,0.091132,0.091123
29.179000,0.091129,0.091129
29.180000,0.091129,0.091123
29.181000,0.091123,0.091123
29.182000,0.091119,0.091119
29.183000,0.091119,0.091123
29.184000,0.091135,0.091126
29.185000,0.091217,0.091217
29.186000,0.091259,0.091252
29.187000,0.091281,0.091281
29.188000,0.091297,0.091300
29.189000,0.091312,0.091309
29.190000,0.091322,0.091319
29.191000,0.091325,0.091325
29.192000,0.091331,0.091328
29.193000,0.091335,0.091328
29.194000,0.091341,0.091331
29.195000,0.091338,0.091338
29.196000,0.091341,0.091338
29.197000,0.091338,0.091335
29.198000,0.091350,0.091347
29.199000,0.091344,0.091341
29.200000,0.091344,0.091338
29.201000,0.091344,0.091341
29.202000,0.091347,0.091341
29.203000,0.091344,0.091344
29.204000,0.091341,0.091335
29.205000,0.091344,0.091344
29.206000,0.091344,0.091341
29.207000,0.091344,0.091338
29.208000,0.091341,0.091341
29.209000,0.091341,0.091341
29.210000,0.091344,0.091335
29.211000,0.091341,0.091338
29.212000,0.091344,0.091338
29.213000,0.091335,0.091341
29.214000,0.091344,0.091338
29.215000,0.091572,0.091572
29.216000,0.091762,0.091758
29.217000,0.091866,0.091866
29.218000,0.091936,0.091939
29.219000,0.091986,0.091983
29.220000,0.092021,0.092018
29.221000,0.092046,0.092040
29.222000,0.092062,0.092059
29.223000,0.092078,0.092072
29.224000,0.092084,0.092084
29.225000,0.092097,0.092091
29.226000,0.092087,0.092081
29.227000,0.092015,0.092002
29.228000,0.091970,0.091967
29.229000,0.091951,0.091948
29.230000,0.091936,0.091932
29.231000,0.091929,0.091920
29.232000,0.091913,0.091913
29.233000,0.091910,0.091904
29.234000,0.091910,0.091904
29.235000,0.091901,0.091901
29.236000,0.091907,0.091898
29.237000,0.091898,0.091898
29.238000,0.091898,0.091894
29.239000,0.091901,0.091898
29.240000,0.091901,0.091891
29.241000,0.091901,0.091894
29.242000,0.091901,0.091891
29.243000,0.091898,0.091894
29.244000,0.091901,0.091891
29.245000,0.091901,0.091894
29.246000,0.091894,0.091894
29.247000,0.091898,0.091894
29.248000,0.091901,0.091888
29.249000,0.091901,0.091898
29.250000,0.091904,0.091888
29.251000,0.091901,0.091898
29.252000,0.091894,0.091891
29.253000,0.091894,0.091891
29.254000,0.091901,0.091894
29.255000,0.091898,0.091894
29.256000,0.091894,0.091894
29.257000,0.091901,0.091894
29.258000,0.091894,0.091894
29.259000,0.091901,0.091891
29.260000,0.091898,0.091894
29.261000,0.091894,0.091894
29.262000,0.091901,0.091891
29.263000,0.091898,0.091894
29.264000,0.091894,0.091891
29.265000,0.091667,0.091664
29.266000,0.091471,0.091467
29.267000,0.091369,0.091360
29.268000,0.091306,0.091309
29.269000,0.091338,0.091331
29.270000,0.091262,0.091255
29.271000,0.091217,0.091214
29.272000,0.091189,0.091192
29.273000,0.091179,0.091170
29.274000,0.091161,0.091157
29.275000,0.091151,0.091148
29.276000,0.091142,0.091142
29.277000,0.091145,0.091132
29.278000,0.091135,0.091135
29.279000,0.091132,0.091129
29.280000,0.091132,0.091129
29.281000,0.091129,0.091123
29.282000,0.091126,0.091123
29.283000,0.091126,0.091123
29.284000,0.091123,0.091123
29.285000,0.091123,0.091119
29.286000,0.091123,0.091119
29.287000,0.091119,0.091119
29.288000,0.091123,0.091119
29.289000,0.091123,0.091119
29.290000,0.091123,0.091113
29.291000,0.091123,0.091116
29.292000,0.091123,0.091116
29.293000,0.091132,0.091126
29.294000,0.091119,0.091119
29.295000,0.091119,0.091116
29.296000,0.091126,0.091116
29.297000,0.091119,0.091113
29.298000,0.091116,0.091116
29.299000,0.091116,0.091116
29.300000,0.091113,0.091110
29.301000,0.091116,0.091116
29.302000,0.091116,0.091113
29.303000,0.091116,0.091110
29.304000,0.091116,0.091113
29.305000,0.091113,0.091116
29.306000,0.091123,0.091110
29.307000,0.091116,0.091116
29.308000,0.091116,0.091113
29.309000,0.091119,0.091113
29.310000,0.091116,0.091113
29.311000,0.091116,0.091116
29.312000,0.091116,0.091107
29.313000,0.091119,0.091113
29.314000,0.091113,0.091110
29.315000,0.091344,0.091344
29.316000,0.091534,0.091531
29.317000,0.091641,0.091641
29.318000,0.091714,0.091711
29.319000,0.091758,0.091758
29.320000,0.091796,0.091790
29.321000,0.091822,0.091812
29.322000,0.091838,0.091831
29.323000,0.091847,0.091850
29.324000,0.091860,0.091860
29.325000,0.091866,0.091860
29.326000,0.091875,0.091869
29.327000,0.091879,0.091872
29.328000,0.091882,0.091879
29.329000,0.091885,0.091882
29.330000,0.091882,0.091885
29.331000,0.091888,0.091885
29.332000,0.091891,0.091888
29.333000,0.091888,0.091885
29.334000,0.091888,0.091885
29.335000,0.091891,0.091885
29.336000,0.091898,0.091885
29.337000,0.091898,0.091888
29.338000,0.091894,0.091888
29.339000,0.091894,0.091888
29.340000,0.091894,0.091888
29.341000,0.091894,0.091885
29.342000,0.091894,0.091888
29.343000,0.091894,0.091882
29.344000,0.091888,0.091888
29.345000,0.091891,0.091888
29.346000,0.091891,0.091894
29.347000,0.091894,0.091891
29.348000,0.091936,0.091929
29.349000,0.091917,0.091907
29.350000,0.091904,0.091901
29.351000,0.091894,0.091898
29.352000,0.091894,0.091891
29.353000,0.091891,0.091891
29.354000,0.091894,0.091888
29.355000,0.091891,0.091888
29.356000,0.091891,0.091888
29.357000,0.091894,0.091885
29.358000,0.091888,0.091888
29.359000,0.091891,0.091888
29.360000,0.091894,0.091888
29.361000,0.091888,0.091885
29.362000,0.091891,0.091888
29.363000,0.091891,0.091888
29.364000,0.091888,0.091882
29.365000,0.091654,0.091654
29.366000,0.091464,0.091461
29.367000,0.091357,0.091357
29.368000,0.091293,0.091287
29.369000,0.091246,0.091240
29.370000,0.091205,0.091208
29.371000,0.091179,0.091183
29.372000,0.091167,0.091167
29.373000,0.091154,0.091148
29.374000,0.091142,0.091142
29.375000,0.091135,0.091138
29.376000,0.091135,0.091132
29.377000,0.091132,0.091126
29.378000,0.091123,0.091123
29.379000,0.091123,0.091123
29.380000,0.091119,0.091116
29.381000,0.091119,0.091116
29.382000,0.091116,0.091116
29.383000,0.091113,0.091110
29.384000,0.091113,0.091110
29.385000,0.091113,0.091110
29.386000,0.091113,0.091107
29.387000,0.091116,0.091113
29.388000,0.091123,0.091119
29.389000,0.091119,0.091116
29.390000,0.091116,0.091116
29.391000,0.091110,0.091107
29.392000,0.091116,0.091107
29.393000,0.091116,0.091110
29.394000,0.091116,0.091116
29.395000,0.091116,0.091110
29.396000,0.091116,0.091113
29.397000,0.091123,0.091110
29.398000,0.091119,0.091110
29.399000,0.091116,0.091113
29.400000,0.091119,0.091113
29.401000,0.091119,0.091116
29.402000,0.091113,0.091110
29.403000,0.091119,0.091113
29.404000,0.091116,0.091113
29.405000,0.091119,0.091113
29.406000,0.091119,0.091110
29.407000,0.091119,0.091116
29.408000,0.091116,0.091110
29.409000,0.091116,0.091113
29.410000,0.091116,0.091110
29.411000,0.091119,0.091110
29.412000,0.091119,0.091116
29.413000,0.091116,0.091110
29.414000,0.091113,0.091110
29.415000,0.091344,0.091341
29.416000,0.091534,0.091534
29.417000,0.091648,0.091641
29.418000,0.091711,0.091705
29.419000,0.091765,0.091755
29.420000,0.091793,0.091793
29.421000,0.091815,0.091815
29.422000,0.091838,0.091834
29.423000,0.091850,0.091844
29.424000,0.091863,0.091860
29.425000,0.091869,0.091863
29.426000,0.091869,0.091869
29.427000,0.091879,0.091869
29.428000,0.091888,0.091879
29.429000,0.091891,0.091879
29.430000,0.091885,0.091882
29.431000,0.091888,0.091885
29.432000,0.091891,0.091882
29.433000,0.091891,0.091888
29.434000,0.091898,0.091898
29.435000,0.091983,0.091977
29.436000,0.092027,0.092024
29.437000,0.092053,0.092049
29.438000,0.092072,0.092065
29.439000,0.092078,0.092078
29.440000,0.092097,0.092091
29.441000,0.092097,0.092097
29.442000,0.092103,0.092097
29.443000,0.092106,0.092103
29.444000,0.092113,0.092113
29.445000,0.092113,0.092106
29.446000,0.092116,0.092103
29.447000,0.092116,0.092110
29.448000,0.092119,0.092113
29.449000,0.092119,0.092116
29.450000,0.092119,0.092113
29.451000,0.092119,0.092113
29.452000,0.092116,0.092116
29.453000,0.092119,0.092113
29.454000,0.092116,0.092116
29.455000,0.092119,0.092116
29.456000,0.092119,0.092116
29.457000,0.092122,0.092113
29.458000,0.092122,0.092116
29.459000,0.092125,0.092116
29.460000,0.092122,0.092116
29.461000,0.092122,0.092116
29.462000,0.092122,0.092119
29.463000,0.092119,0.092122
29.464000,0.092119,0.092116
29.465000,0.091891,0.091885
29.466000,0.091698,0.091692
29.467000,0.091594,0.091588
29.468000,0.091524,0.091515
29.469000,0.091477,0.091467
29.470000,0.091442,0.091439
29.471000,0.091417,0.091407
29.472000,0.091398,0.091395
29.473000,0.091388,0.091385
29.474000,0.091379,0.091376
29.475000,0.091369,0.091366
29.476000,0.091357,0.091347
29.477000,0.091268,0.091259
29.478000,0.091217,0.091217
29.479000,0.091192,0.091189
29.480000,0.091176,0.091167
29.481000,0.091157,0.091157
29.482000,0.091154,0.091148
29.483000,0.091157,0.091151
29.484000,0.091142,0.091138
29.485000,0.091135,0.091138
29.486000,0.091135,0.091132
29.487000,0.091129,0.091126
29.488000,0.091129,0.091119
29.489000,0.091126,0.091119
29.490000,0.091119,0.091119
29.491000,0.091126,0.091119
29.492000,0.091123,0.091119
29.493000,0.091123,0.091116
29.494000,0.091126,0.091113
29.495000,0.091123,0.091116
29.496000,0.091123,0.091116
29.497000,0.091116,0.091116
29.498000,0.091119,0.091116
29.499000,0.091119,0.091116
30.000000,0.091123,0.091110
30.001000,0.091119,0.091119
30.002000,0.091116,0.091113
30.003000,0.091116,0.091116
30.004000,0.091123,0.091113
30.005000,0.091116,0.091110
30.006000,0.091113,0.091116
30.007000,0.091116,0.091113
30.008000,0.091116,0.091116
30.009000,0.091116,0.091116
30.010000,0.091116,0.091116
30.011000,0.091116,0.091116
30.012000,0.091116,0.091116
30.013000,0.091119,0.091116
30.014000,0.091119,0.091113
30.015000,0.091344,0.091344
30.016000,0.091540,0.091534
30.017000,0.091648,0.091641
30.018000,0.091724,0.091724
30.019000,0.091844,0.091838
30.020000,0.091834,0.091841
30.021000,0.091844,0.091844
30.022000,0.091856,0.091850
30.023000,0.091866,0.091863
30.024000,0.091866,0.091872
30.025000,0.091879,0.091875
30.026000,0.091882,0.091875
30.027000,0.091885,0.091879
30.028000,0.091888,0.091882
30.029000,0.091888,0.091885
30.030000,0.091885,0.091882
30.031000,0.091891,0.091885
30.032000,0.091888,0.091885
30.033000,0.091891,0.091882
30.034000,0.091888,0.091888
30.035000,0.091894,0.091882
30.036000,0.091891,0.091888
30.037000,0.091888,0.091888
30.038000,0.091891,0.091891
30.039000,0.091888,0.091888
30.040000,0.091894,0.091891
30.041000,0.091898,0.091891
30.042000,0.091894,0.091888
30.043000,0.091894,0.091891
30.044000,0.091891,0.091894
30.045000,0.091894,0.091891
30.046000,0.091898,0.091888
30.047000,0.091898,0.091891
30.048000,0.091898,0.091891
30.049000,0.091894,0.091891
30.050000,0.091894,0.091888
30.051000,0.091894,0.091894
30.052000,0.091898,0.091885
30.053000,0.091894,0.091888
30.054000,0.091894,0.091888
30.055000,0.091898,0.091891
30.056000,0.091894,0.091894
30.057000,0.091894,0.091888
30.058000,0.091894,0.091888
30.059000,0.091894,0.091888
30.060000,0.091894,0.091891
30.061000,0.091898,0.091894
30.062000,0.091898,0.091894
30.063000,0.091898,0.091891
30.064000,0.091898,0.091888
30.065000,0.091670,0.091660
30.066000,0.091471,0.091471
30.067000,0.091363,0.091363
30.068000,0.091297,0.091297
30.069000,0.091249,0.091243
30.070000,0.091214,0.091214
30.071000,0.091186,0.091186
30.072000,0.091173,0.091173
30.073000,0.091167,0.091157
30.074000,0.091151,0.091148
30.075000,0.091145,0.091138
30.076000,0.091142,0.091142
30.077000,0.091138,0.091135
30.078000,0.091142,0.091138
30.079000,0.091138,0.091129
30.080000,0.091129,0.091129
30.081000,0.091132,0.091123
30.082000,0.091126,0.091123
30.083000,0.091126,0.091123
30.084000,0.091123,0.091123
30.085000,0.091123,0.091116
30.086000,0.091119,0.091116
30.087000,0.091123,0.091113
30.088000,0.091116,0.091123
30.089000,0.091119,0.091116
30.090000,0.091119,0.091116
30.091000,0.091119,0.091119
30.092000,0.091116,0.091116
30.093000,0.091119,0.091113
30.094000,0.091123,0.091113
30.095000,0.091119,0.091116
30.096000,0.091119,0.091113
30.097000,0.091119,0.091113
30.098000,0.091113,0.091110
30.099000,0.091116,0.091116
30.100000,0.091116,0.091110
30.101000,0.091116,0.091113
30.102000,0.091116,0.091113
30.103000,0.091113,0.091113
30.104000,0.091161,0.091151
30.105000,0.091135,0.091135
30.106000,0.091126,0.091123
30.107000,0.091119,0.091116
30.108000,0.091116,0.091113
30.109000,0.091116,0.091107
30.110000,0.091116,0.091104
30.111000,0.091110,0.091110
30.112000,0.091110,0.091100
30.113000,0.091110,0.091104
30.114000,0.091107,0.091104
30.115000,0.091335,0.091338
30.116000,0.091524,0.091524
30.117000,0.091632,0.091629
30.118000,0.091708,0.091698
30.119000,0.091752,0.091752
30.120000,0.091787,0.091781
30.121000,0.091812,0.091809
30.122000,0.091828,0.091825
30.123000,0.091844,0.091838
30.124000,0.091850,0.091847
30.125000,0.091856,0.091856
30.126000,0.091866,0.091860
30.127000,0.091869,0.091866
30.128000,0.091875,0.091872
30.129000,0.091879,0.091872
30.130000,0.091875,0.091875
30.131000,0.091882,0.091872
30.132000,0.091879,0.091882
30.133000,0.091882,0.091875
30.134000,0.091879,0.091879
30.135000,0.091882,0.091875
30.136000,0.091885,0.091875
30.137000,0.091885,0.091882
30.138000,0.091885,0.091875
30.139000,0.091885,0.091882
30.140000,0.091882,0.091875
30.141000,0.091882,0.091879
30.142000,0.091885,0.091879
30.143000,0.091885,0.091879
30.144000,0.091885,0.091882
30.145000,0.091885,0.091882
30.146000,0.091891,0.091879
30.147000,0.091885,0.091882
30.148000,0.091891,0.091888
30.149000,0.091888,0.091885
30.150000,0.091891,0.091882
30.151000,0.091882,0.091879
30.152000,0.091885,0.091885
30.153000,0.091894,0.091888
30.154000,0.091888,0.091891
30.155000,0.091898,0.091882
30.156000,0.091888,0.091888
30.157000,0.091894,0.091891
30.158000,0.091894,0.091888
30.159000,0.091891,0.091891
30.160000,0.091894,0.091894
30.161000,0.091894,0.091891
30.162000,0.091894,0.091894
30.163000,0.091898,0.091894
30.164000,0.091891,0.091891
30.165000,0.091664,0.091660
30.166000,0.091471,0.091464
30.167000,0.091363,0.091357
30.168000,0.091303,0.091293
30.169000,0.091249,0.091243
30.170000,0.091217,0.091208
30.171000,0.091189,0.091189
30.172000,0.091176,0.091173
30.173000,0.091161,0.091154
30.174000,0.091154,0.091154
30.175000,0.091142,0.091145
30.176000,0.091145,0.091132
30.177000,0.091132,0.091129
30.178000,0.091135,0.091129
30.179000,0.091129,0.091126
30.180000,0.091123,0.091123
30.181000,0.091126,0.091123
30.182000,0.091119,0.091123
30.183000,0.091123,0.091119
30.184000,0.091119,0.091116
30.185000,0.091116,0.091116
30.186000,0.091123,0.091119
30.187000,0.091119,0.091119
30.188000,0.091119,0.091113
30.189000,0.091116,0.091116
30.190000,0.091119,0.091116
30.191000,0.091123,0.091116
30.192000,0.091129,0.091129
30.193000,0.091211,0.091214
30.194000,0.091255,0.091255
30.195000,0.091281,0.091274
30.196000,0.091303,0.091290
30.197000,0.091309,0.091303
30.198000,0.091316,0.091316
30.199000,0.091325,0.091316
30.200000,0.091328,0.091325
30.201000,0.091331,0.091325
30.202000,0.091328,0.091325
30.203000,0.091331,0.091331
30.204000,0.091338,0.091331
30.205000,0.091338,0.091335
30.206000,0.091341,0.091331
30.207000,0.091338,0.091335
30.208000,0.091335,0.091335
30.209000,0.091341,0.091338
30.210000,0.091341,0.091338
30.211000,0.091344,0.091331
30.212000,0.091338,0.091341
30.213000,0.091338,0.091335
30.214000,0.091338,0.091335
30.215000,0.091569,0.091565
30.216000,0.091758,0.091755
30.217000,0.091872,0.091860
30.218000,0.091936,0.091939
30.219000,0.091986,0.091980
30.220000,0.092021,0.092015
30.221000,0.092046,0.092046
30.222000,0.092062,0.092059
30.223000,0.092075,0.092072
30.224000,0.092087,0.092084
30.225000,0.092097,0.092087
30.226000,0.092100,0.092097
30.227000,0.092103,0.092103
30.228000,0.092113,0.092103
30.229000,0.092110,0.092110
30.230000,0.092110,0.092106
30.231000,0.092110,0.092113
30.232000,0.092119,0.092110
30.233000,0.092116,0.092116
30.234000,0.092103,0.092094
30.235000,0.092024,0.092021
30.236000,0.091980,0.091983
30.237000,0.091955,0.091951
30.238000,0.091945,0.091932
30.239000,0.091926,0.091926
30.240000,0.091923,0.091917
30.241000,0.091917,0.091910
30.242000,0.091913,0.091907
30.243000,0.091907,0.091901
30.244000,0.091910,0.091901
30.245000,0.091901,0.091898
30.246000,0.091901,0.091898
30.247000,0.091898,0.091901
30.248000,0.091901,0.091898
30.249000,0.091901,0.091894
30.250000,0.091901,0.091894
30.251000,0.091901,0.091894
30.252000,0.091901,0.091894
30.253000,0.091901,0.091898
30.254000,0.091898,0.091898
30.255000,0.091898,0.091894
30.256000,0.091901,0.091894
30.257000,0.091898,0.091894
30.258000,0.091901,0.091894
30.259000,0.091901,0.091894
30.260000,0.091901,0.091901
30.261000,0.091898,0.091894
30.262000,0.091894,0.091894
